Employee_ID,Name,Age,Department,City,Salary,Joining_Date,Email,Phone_Number,Performance_Score,Bonus_Percentage,Work_Hours_Per_Week,Status,Remarks
1499,Alicia Miller,52.0,HR,Kochi,55821.0,09-10-2023,invalidemail.com,7396447840,,20.0,,Active,Good
1500,Edward Barron,-5.0,IT,,59470.0,2019/04/30,,,4.0,-10.0,45.0,active,Needs Improvement
1501,Christopher Knight,25.0,Finance,Kochi,48289.0,19-07-2021,invalidemail.com,99999,4.0,15.0,40.0,active, 
1502,Tamara Hayes,120.0,Finance,,,01-04-2020,frostdaniel@yahoo.com,,10.0,5.0,50.0,active,Top Performer
1503,Joshua Smith,120.0,Finance,Calicut,66773.0,2020/03/21,,3936783053,10.0,-10.0,,active,Needs Improvement
1504,Victoria Thomas,120.0,,Trivandrum,47764.0,2023/12/19,invalidemail.com,99999,2.0,5.0,45.0,Active,
424,Peter Smith,120.0,IT,,31336.0,2025/07/24,,99999,5.0,-10.0,40.0,active,Good
1506,Candace Rogers,-5.0,Finance,,,24-12-2023,invalidemail.com,,10.0,15.0,100.0,active,Needs Improvement
1507,Christopher Padilla,-5.0,HR,Kannur,68242.0,17-10-2022,,,10.0,15.0,35.0,active,
335,Ashlee Stanley,,IT,Kochi,,,weaverdennis@hotmail.com,99999,2.0,-10.0,,active,
1509,Tammy Morris,-5.0,Support,Thrissur,64941.0,2019/01/26,,1772902562,4.0,-10.0,100.0,Active,Top Performer
1510,Aaron Baker,31.0,Support,Trivandrum,,2023/04/22,jonessarah@gmail.com,99999,1.0,15.0,35.0,, 
1511,Ronnie Harris,-5.0,IT,Trivandrum,,17-09-2021,invalidemail.com,4875326396,,-10.0,100.0,Pending,
305,Samantha White,120.0,Finance,Trivandrum,80087.0,12-06-2023,invalidemail.com,9229362168,5.0,-10.0,35.0,Inactive, 
108,Erin Williams,-5.0,Support,Calicut,,10-07-2025,stanleymartinez@hotmail.com,,2.0,10.0,100.0,Inactive,
1514,William Martin,-5.0,Marketing,Kochi,,2020/04/02,courtney20@massey-wong.com,99999,2.0,5.0,45.0,Inactive, 
429,Michael Jones,,Sales,Trivandrum,,21-12-2020,williamskaren@long-green.net,99999,5.0,5.0,40.0,ACTIVE,Needs Improvement
1516,Theresa Holder,120.0,HR,,194467.0,2019/09/23,invalidemail.com,99999,10.0,5.0,35.0,active, 
1517,Daniel Torres,33.0,IT,Calicut,,2018/12/16,erikmiles@hotmail.com,99999,,5.0,35.0,Pending, 
1518,Colleen Robbins,-5.0,Marketing,Calicut,,04-03-2025,invalidemail.com,3845951338,5.0,15.0,50.0,active,Needs Improvement
17,Jesse Webb,120.0,Sales,Calicut,216545.0,2024/11/14,,,5.0,,45.0,Active, 
1520,Matthew Ramos,,Marketing,,46702.0,28-01-2022,boonejacob@lee.com,,1.0,20.0,40.0,Pending,Good
1521,Steven Branch,-5.0,IT,Kannur,,,invalidemail.com,6608521219,4.0,10.0,,,Top Performer
1522,Sarah Ayala,-5.0,Support,Kochi,,,,99999,3.0,5.0,50.0,,
1523,Sharon Harris,,Marketing,Kochi,65629.0,05-07-2022,alexanderchad@daniel.net,5221892044,3.0,15.0,40.0,ACTIVE,Good
1524,Christina Schwartz,,Finance,Calicut,54633.0,28-06-2021,ebowers@wilkinson-stewart.com,6550625752,1.0,10.0,40.0,Pending,Good
1525,Lucas Smith,42.0,Sales,Thrissur,67052.0,,deangarcia@yahoo.com,99999,3.0,15.0,100.0,,Good
1526,Hannah Rogers,,,,94139.0,16-12-2024,brendapayne@torres.com,2231050685,3.0,10.0,50.0,Inactive, 
1527,Brenda Smith,,,,73935.0,2024/09/06,invalidemail.com,8128126115,2.0,,35.0,active,Top Performer
1528,Garrett Franklin,-5.0,IT,Calicut,69487.0,10-09-2025,invalidemail.com,99999,3.0,,45.0,Pending,Needs Improvement
1529,Tammy Lopez,,IT,Trivandrum,26593.0,,abbottkathryn@lee.com,,2.0,10.0,50.0,active,Good
370,Alicia Yu,-5.0,,Trivandrum,48025.0,2019/09/22,invalidemail.com,4850011880,,,100.0,active,Top Performer
14,David Evans,-5.0,,,36594.0,05-05-2021,jenniferwest@hotmail.com,7507028765,5.0,,40.0,, 
1532,Brandy Anderson,30.0,Sales,Trivandrum,,,christopherjones@wilson-scott.net,99999,3.0,5.0,45.0,Active,Top Performer
1533,Kelly Carroll,,Support,,45509.0,23-05-2020,,99999,4.0,,50.0,,Needs Improvement
1534,Amy Rice,,Sales,Thrissur,,,jimenezsteve@gmail.com,,10.0,15.0,100.0,,Top Performer
1535,Gerald Franklin,-5.0,IT,Kochi,41636.0,2021/02/02,invalidemail.com,,4.0,,40.0,Inactive,Needs Improvement
1536,Anna Rodriguez,42.0,HR,Trivandrum,,2020/05/07,,,,15.0,50.0,Pending,Good
1537,Jerry Hernandez,,,Trivandrum,,,invalidemail.com,,10.0,20.0,40.0,active,Needs Improvement
1538,Brent Smith,,Finance,Trivandrum,,19-11-2020,,99999,,15.0,35.0,ACTIVE,
1539,Amanda Brown,20.0,Marketing,Calicut,40121.0,2022/03/06,,,,20.0,40.0,Pending,
1540,Catherine Hill,31.0,Sales,,42733.0,16-05-2024,megan45@king.com,1922090820,3.0,5.0,45.0,ACTIVE, 
360,Larry Taylor,,,,19762.0,2021/12/05,brobinson@gmail.com,3264834436,4.0,20.0,35.0,Pending,Top Performer
1542,Cheryl Green,-5.0,,Trivandrum,,,kimbutler@hotmail.com,5695023289,,10.0,,Active,Good
1543,Maria Brown,,HR,Calicut,,2023/09/23,invalidemail.com,3537366112,1.0,,40.0,active,Good
74,Dawn Buchanan,51.0,Finance,Kannur,20787.0,2026/01/20,invalidemail.com,7027408795,,-10.0,50.0,Active,
1545,Katherine Cook,20.0,Marketing,Trivandrum,,24-02-2020,invalidemail.com,6961699583,2.0,15.0,50.0,Active,
1546,John Jacobs,-5.0,Sales,Kochi,47220.0,,,99999,3.0,-10.0,35.0,active,Top Performer
1547,Jennifer Castillo,38.0,Support,Calicut,,2019/06/14,gbradford@gmail.com,99999,4.0,-10.0,50.0,ACTIVE,Top Performer
1548,James Obrien,120.0,HR,Thrissur,,17-07-2019,invalidemail.com,99999,10.0,5.0,50.0,Pending,Top Performer
45,Jennifer Salazar,,HR,Trivandrum,31118.0,,teresahuff@hunt.com,7492703607,2.0,15.0,,Inactive,
394,Richard Smith,,Finance,Trivandrum,58324.0,2020/09/01,invalidemail.com,9989522057,5.0,20.0,,Pending,
1551,Gary Maynard,120.0,Support,Calicut,92746.0,2025/11/29,hfrazier@burke-short.com,99999,5.0,,35.0,Pending,
1552,Melissa Brown,24.0,Sales,Thrissur,74868.0,2024/08/02,espinozadaniel@gmail.com,,10.0,15.0,100.0,Pending,
1553,Matthew Hines,40.0,,,69224.0,09-07-2021,,3341278826,4.0,,35.0,Pending,
1554,Kristin Evans,-5.0,Marketing,Thrissur,71813.0,2024/01/04,invalidemail.com,2344705230,4.0,5.0,50.0,,
1555,Jamie Reynolds,120.0,IT,,77162.0,2022/07/10,matthewsbradley@navarro.com,,4.0,10.0,50.0,ACTIVE,Good
1556,Nicole Fox,,IT,Kannur,29420.0,,duncanjessica@morales-hoffman.com,,10.0,5.0,35.0,ACTIVE,Top Performer
431,Jeffrey Henry,120.0,HR,Trivandrum,77562.0,2024/01/14,invalidemail.com,2612425507,3.0,5.0,40.0,,Needs Improvement
1558,Patricia Miller,33.0,IT,Kannur,73680.0,,invalidemail.com,,2.0,5.0,50.0,active,Good
94,Debra Brennan,-5.0,Marketing,,41990.0,2018/10/19,linda49@gilbert.com,,1.0,,50.0,ACTIVE, 
1560,Curtis Winters,-5.0,,Calicut,,,invalidemail.com,8335010525,3.0,-10.0,40.0,, 
1561,Eric Carr,40.0,,,84022.0,,invalidemail.com,,2.0,10.0,35.0,,
1562,Anna Shepard MD,-5.0,Support,,,2022/09/19,parkerthomas@barnes.com,99999,4.0,10.0,40.0,Active,Good
1563,Nathan Nielsen,,,Thrissur,93743.0,,juliepham@yahoo.com,,10.0,,35.0,, 
1564,Michael Preston,120.0,,Calicut,88321.0,11-06-2019,invalidemail.com,8432464142,4.0,-10.0,35.0,ACTIVE,
1565,Joanne Carlson,30.0,HR,,,,,,,-10.0,40.0,Active,Needs Improvement
1566,Robert Adams,-5.0,IT,Kochi,60838.0,2019/08/05,,7912027218,1.0,,45.0,ACTIVE,
1567,Lisa Roberts,,Marketing,Thrissur,235509.0,,invalidemail.com,,10.0,10.0,35.0,,Needs Improvement
213,Tony Stafford,52.0,IT,,27875.0,2024/04/10,,99999,,10.0,100.0,Active,Top Performer
1569,Kelly Mckee,,,,87167.0,,rebecca55@marquez.com,99999,1.0,10.0,50.0,Active,Good
1570,Jonathan Simmons,-5.0,Sales,Calicut,,24-01-2021,,,5.0,5.0,,,Good
85,Janet Johnson,,Support,,37689.0,2024/11/25,invalidemail.com,,3.0,5.0,100.0,Active,
1572,Emily Rasmussen,120.0,Sales,Kochi,,2024/02/16,,0683408541,4.0,,100.0,Active, 
208,Gabriel Hogan,28.0,Marketing,Kochi,,,whitneymcpherson@alvarez-underwood.com,7363511752,2.0,,35.0,active,Good
1574,Loretta Stephenson,120.0,HR,Trivandrum,40967.0,,invalidemail.com,,,10.0,100.0,Pending,Top Performer
1575,Courtney Leon,120.0,,,86409.0,,browngary@lee.net,99999,2.0,-10.0,45.0,Inactive,
1576,Cynthia Gregory,35.0,HR,Thrissur,20433.0,2024/05/07,,99999,4.0,-10.0,35.0,Inactive, 
1577,Heather Ellis,-5.0,Finance,Calicut,67377.0,,invalidemail.com,4191193150,3.0,15.0,40.0,,
273,Adam Medina,120.0,Support,Kochi,28375.0,11-10-2021,invalidemail.com,,3.0,,,Inactive,Good
1579,Arthur Moore,120.0,Finance,,,2020/11/10,invalidemail.com,1374453736,2.0,10.0,40.0,active,Good
398,David Ryan,38.0,HR,Trivandrum,78764.0,,invalidemail.com,,10.0,20.0,100.0,Inactive,Needs Improvement
269,Anthony Chan,,IT,Thrissur,42378.0,,kristina57@taylor-hardin.com,9070165730,4.0,20.0,50.0,Active,
1582,Angelica Byrd,,Marketing,,92605.0,,,,2.0,10.0,45.0,ACTIVE,
254,Alicia Reyes,120.0,,Kannur,78816.0,13-05-2021,invalidemail.com,6983022868,2.0,15.0,,Inactive,Good
1584,Dr. Joshua Daugherty,120.0,HR,Thrissur,50960.0,,,6407619371,10.0,,35.0,Inactive,Needs Improvement
1585,Micheal Porter,-5.0,IT,Calicut,70750.0,,,,1.0,15.0,100.0,,Needs Improvement
1586,Mr. John Sims,27.0,HR,Thrissur,22424.0,,invalidemail.com,99999,2.0,-10.0,,active,Needs Improvement
1587,Joshua Jackson,120.0,HR,,,,,4364797851,3.0,5.0,45.0,ACTIVE,Needs Improvement
1588,Crystal Camacho,-5.0,IT,Kannur,,,cynthiarichards@underwood.com,,3.0,,,active,Needs Improvement
1589,Emily Johnson,,Sales,Kochi,92499.0,2019/07/07,,99999,2.0,-10.0,35.0,active, 
1590,Gregory Wright,,,,,,,,10.0,15.0,35.0,Pending,Needs Improvement
1591,Matthew Day,34.0,Support,Calicut,33796.0,2023/12/17,,,3.0,20.0,35.0,Active,Good
1592,Patricia Mendoza,120.0,Sales,Calicut,43749.0,2026/02/10,wbird@yahoo.com,,10.0,-10.0,40.0,Active,Needs Improvement
1593,Renee Jones,,Marketing,Kannur,94523.0,06-07-2020,hocynthia@hotmail.com,99999,1.0,10.0,45.0,,Needs Improvement
434,Natalie Morris,38.0,,Trivandrum,,2022/12/01,invalidemail.com,6945475658,4.0,-10.0,,active,Needs Improvement
355,Jason Boyd,120.0,Sales,,47555.0,,alyssamartinez@yahoo.com,99999,,5.0,100.0,ACTIVE,Top Performer
1596,Michael Salas,120.0,Finance,Kannur,49312.0,27-09-2019,invalidemail.com,4318880915,5.0,5.0,,Pending, 
1597,Haley Cross,-5.0,Finance,Trivandrum,89382.0,,,99999,,15.0,40.0,ACTIVE,Good
1598,Jason Gordon,38.0,Marketing,Calicut,,20-04-2026,,99999,3.0,15.0,35.0,ACTIVE,Top Performer
1599,Sara Barton,31.0,,Thrissur,50590.0,29-09-2019,,2604148787,5.0,20.0,50.0,Inactive,Good
1600,Leslie Ramos,-5.0,Marketing,Thrissur,89301.0,14-08-2020,charles28@wilcox.com,99999,3.0,10.0,,,Top Performer
355,Michael Brown,,,Calicut,,,kdaniel@smith.info,99999,,20.0,40.0,Inactive,Good
1602,Tom Sanchez,52.0,,,,2019/07/08,invalidemail.com,6252939209,5.0,-10.0,,ACTIVE,
1603,Richard Mcmillan,58.0,Marketing,,23377.0,,,,3.0,10.0,35.0,Active,Needs Improvement
1604,Bradley Mercer,120.0,Marketing,Trivandrum,37039.0,,charlessherry@hotmail.com,99999,2.0,20.0,40.0,Inactive,Good
152,Douglas Lee,,Sales,Trivandrum,32606.0,08-03-2022,,99999,,5.0,50.0,active,Top Performer
1606,Hunter Harrison,,Support,Calicut,,29-01-2021,invalidemail.com,6792785226,3.0,20.0,100.0,Active, 
140,Caleb Mercado,-5.0,IT,Calicut,49965.0,2025/04/03,alexisreeves@yahoo.com,0362592524,3.0,-10.0,,active,Good
384,Allen Daniels,120.0,Sales,Calicut,65618.0,2024/08/09,invalidemail.com,,4.0,5.0,40.0,active, 
1609,Michael Coleman,-5.0,HR,Kannur,,04-05-2019,invalidemail.com,4448519232,2.0,-10.0,,,Good
1610,Melissa Romero,,Marketing,Kochi,19050.0,,brandondunn@hale.com,4808798779,1.0,-10.0,40.0,,Good
1611,Jennifer Bradley,,,Kannur,21054.0,2024/09/07,,99999,,,45.0,Inactive,Good
1612,Kelly Kramer,-5.0,Sales,Calicut,,2025/08/29,invalidemail.com,99999,3.0,-10.0,45.0,Pending,Top Performer
1613,Sarah Guerra,120.0,HR,Thrissur,55464.0,15-07-2022,nmartinez@hotmail.com,,1.0,-10.0,,Active, 
1614,Andres Greer,120.0,IT,Kannur,63926.0,08-07-2021,traviswilson@hotmail.com,,10.0,-10.0,45.0,Inactive,Good
359,Robert Jackson,44.0,HR,,,2018/10/29,qlucas@gmail.com,99999,10.0,10.0,45.0,ACTIVE,
1616,Charles Luna,-5.0,Sales,Calicut,,20-06-2025,invalidemail.com,9560581913,3.0,,45.0,Active,Good
1617,Kaitlyn Jackson,-5.0,IT,,67081.0,25-11-2021,invalidemail.com,99999,1.0,15.0,,active, 
1618,Jose Sullivan,,Marketing,Trivandrum,,2026/01/22,invalidemail.com,,3.0,5.0,100.0,active,Top Performer
481,Lisa Jensen,57.0,Finance,,59926.0,2025/06/05,halltyrone@clark.net,,,5.0,100.0,ACTIVE, 
1620,Bruce Anderson,120.0,IT,Kochi,57366.0,,scollins@tanner.com,4403909709,3.0,-10.0,,active,Top Performer
192,Laura Morales,,HR,,91343.0,,invalidemail.com,99999,10.0,-10.0,35.0,ACTIVE,Top Performer
1622,Sonia Johnson,120.0,IT,Kannur,31141.0,25-09-2021,fgraham@hammond-huff.com,7879748161,10.0,10.0,100.0,, 
290,Gregory Stuart,120.0,Sales,Calicut,80791.0,,gregory45@benton.biz,99999,2.0,10.0,50.0,active,
1624,Jeffrey Berry,,Support,Thrissur,,2020/04/10,,0165404736,1.0,10.0,40.0,,Needs Improvement
1625,Allison Saunders,,HR,,50946.0,24-10-2019,,99999,3.0,10.0,40.0,Pending,
1626,Cesar Petersen,120.0,,Trivandrum,27253.0,14-01-2025,invalidemail.com,99999,,15.0,40.0,active,Good
1627,Robin Sanchez,,Sales,Kochi,92500.0,02-09-2019,,99999,10.0,15.0,40.0,Inactive,Needs Improvement
1628,Patricia Campbell,-5.0,IT,Kannur,74688.0,2025/06/25,wilsonfrank@hotmail.com,5876637352,1.0,20.0,100.0,ACTIVE,Good
1629,Russell Browning,48.0,HR,Thrissur,57156.0,2019/11/01,kayla64@galvan-vargas.org,8504336338,4.0,5.0,45.0,ACTIVE,Top Performer
1630,Bryan Ferguson,25.0,Support,Kannur,40212.0,,invalidemail.com,,1.0,10.0,50.0,Pending,Good
86,Adam Dougherty Jr.,-5.0,HR,Trivandrum,66080.0,,gloria68@gmail.com,99999,10.0,10.0,35.0,Active,Needs Improvement
183,Crystal James,-5.0,Support,Kochi,84631.0,2026/02/14,,99999,3.0,15.0,,active, 
358,Danielle Smith,120.0,,Thrissur,46519.0,22-11-2024,invalidemail.com,,,,50.0,Active, 
1634,Angel Haley,-5.0,,,,2021/02/25,invalidemail.com,8254621114,2.0,10.0,100.0,Inactive, 
1635,Gordon Williams,55.0,Support,,51719.0,21-03-2023,invalidemail.com,,3.0,,45.0,Inactive,Top Performer
351,Jason Navarro,,HR,Calicut,20134.0,,,,3.0,20.0,45.0,Inactive,Needs Improvement
259,Drew Tanner,,HR,Calicut,78436.0,2023/07/27,,,5.0,-10.0,50.0,Active,Top Performer
1638,Gregory Curtis,44.0,Support,Calicut,89651.0,,,99999,5.0,-10.0,45.0,active,Top Performer
1639,Christian Simon Jr.,45.0,,,93360.0,2025/03/03,,99999,,20.0,,Pending, 
1640,Robert Briggs,,HR,Kannur,68701.0,11-07-2023,treyes@hotmail.com,,1.0,,40.0,active,Good
1641,Judy Powers,120.0,Support,Kannur,68356.0,,,99999,3.0,15.0,50.0,, 
1642,Kyle Schultz,120.0,IT,Kannur,,2022/07/30,osbornpaul@hotmail.com,2486484049,1.0,20.0,,active,Top Performer
1643,Timothy Young,38.0,Finance,Kochi,72385.0,2021/11/16,invalidemail.com,99999,3.0,15.0,35.0,Inactive,Needs Improvement
395,Trevor Hernandez,38.0,HR,,51644.0,01-03-2019,proctorsteven@wilson.net,,4.0,,50.0,Active, 
1645,Michael Walker,48.0,HR,Kannur,48589.0,28-01-2022,levinekelli@waters.com,,3.0,15.0,40.0,Inactive, 
1646,Jennifer Martinez,,Sales,Thrissur,23927.0,2023/06/19,,0898928670,2.0,15.0,100.0,ACTIVE,Good
244,Taylor Roberts,-5.0,HR,,26678.0,2021/12/24,invalidemail.com,2085963609,5.0,15.0,35.0,Inactive,Top Performer
1648,Monica Santiago,-5.0,HR,Trivandrum,69018.0,2025/07/29,,99999,3.0,,35.0,ACTIVE,Top Performer
1649,Catherine Austin,41.0,HR,,47199.0,2019/08/17,robert18@scott.biz,5645001627,,,45.0,Pending,Needs Improvement
1650,Lauren Dunn,120.0,Marketing,,,30-03-2019,invalidemail.com,3539415594,10.0,15.0,40.0,Active,Needs Improvement
236,Ashley Holt,-5.0,IT,Trivandrum,75674.0,,invalidemail.com,9127331901,,15.0,35.0,ACTIVE,
1652,Mr. Trevor Glenn,,,Thrissur,86508.0,2025/10/29,,,10.0,20.0,100.0,ACTIVE,Top Performer
1653,Beth Riggs,-5.0,Sales,,31896.0,,invalidemail.com,,5.0,20.0,100.0,ACTIVE,Top Performer
1654,Michael Clark,-5.0,HR,,,12-01-2023,invalidemail.com,99999,2.0,,40.0,,Good
1655,Michael Turner,,IT,,66697.0,2023/01/21,invalidemail.com,,3.0,20.0,,ACTIVE, 
69,Matthew Dillon,,Support,Kannur,21067.0,23-01-2025,invalidemail.com,,5.0,,35.0,Inactive,Needs Improvement
19,Melanie Haas,120.0,,,47884.0,,,,,20.0,35.0,, 
1658,Craig Valencia,-5.0,IT,Kannur,76540.0,2019/05/28,invalidemail.com,8349171969,5.0,,35.0,ACTIVE, 
1659,Charles Hunt,42.0,Finance,Kannur,,,rodriguezcarla@yahoo.com,,5.0,15.0,45.0,ACTIVE, 
1660,Jordan Vega,-5.0,IT,Calicut,69197.0,,aaronmiller@gmail.com,6457312752,1.0,-10.0,50.0,active,Good
1661,Sean Alexander,27.0,Support,,70317.0,2019/04/12,,2646958906,5.0,,35.0,Inactive, 
1662,Shelby Moore,,,,68720.0,03-10-2018,,99999,1.0,20.0,50.0,, 
1663,Jennifer Hampton,-5.0,,Calicut,,,,7637412720,4.0,,,Inactive,Needs Improvement
477,Matthew Weiss,-5.0,Sales,Calicut,85027.0,,invalidemail.com,8040855225,4.0,20.0,45.0,active, 
1665,Yolanda Thompson,48.0,,Kannur,72233.0,2025/11/01,haleyjimenez@yahoo.com,,1.0,10.0,100.0,Inactive,Good
1666,Crystal Young,48.0,Finance,Calicut,23597.0,,hmorris@hotmail.com,,4.0,,,,Needs Improvement
1667,Melissa Mcgee,,Sales,Kochi,,2022/07/14,ashleybennett@hartman.info,99999,4.0,5.0,100.0,,Good
102,Scott Harper,-5.0,Sales,Trivandrum,37973.0,,invalidemail.com,,5.0,5.0,100.0,Active, 
1669,Benjamin Hansen,,Support,Trivandrum,77026.0,,invalidemail.com,99999,4.0,,45.0,Pending,
1670,Sherri Smith,-5.0,Finance,,80000.0,09-10-2024,philip72@dillon.com,99999,2.0,10.0,,Pending,
1671,Lynn Pittman,-5.0,Finance,Kannur,84326.0,,evantaylor@rodgers.com,,,-10.0,40.0,,
1672,Glen Sanchez,,Marketing,,69577.0,29-12-2021,invalidemail.com,,3.0,-10.0,100.0,Pending,Needs Improvement
1673,Taylor Gutierrez,120.0,Support,,47723.0,2022/11/09,,0474349971,5.0,20.0,50.0,Active,
1674,Tanner Lawrence,,Support,Kochi,,2026/02/23,,,5.0,15.0,,Pending,Good
33,Paula Walker,120.0,Sales,Calicut,,14-02-2024,richardphillips@moon-anderson.com,,,5.0,50.0,ACTIVE, 
1676,Marilyn Walsh,-5.0,IT,,27411.0,31-07-2022,,,3.0,,40.0,,
1677,Christopher Black,-5.0,Finance,,34837.0,,jennifer95@gmail.com,2959534537,10.0,5.0,40.0,active,Top Performer
1678,Matthew Mclaughlin,,IT,Kannur,,2019/08/13,invalidemail.com,1281120687,5.0,-10.0,50.0,active,
161,Brandon Day,120.0,HR,,75082.0,28-04-2020,tmorton@hotmail.com,4389848908,2.0,-10.0,100.0,Inactive,Top Performer
225,Robin Hamilton,,IT,Kannur,45362.0,2018/06/29,,,1.0,5.0,50.0,active, 
417,Samuel Williams,120.0,Finance,Kochi,,,fosterjeffrey@evans-jones.biz,0361167901,2.0,15.0,35.0,active,Top Performer
72,Kelly Smith,23.0,Marketing,Kannur,,28-03-2024,invalidemail.com,8944485856,4.0,10.0,35.0,ACTIVE, 
1683,John Baxter,,Support,Calicut,67989.0,2025/07/30,,99999,4.0,15.0,35.0,Pending, 
1684,Michael Fletcher,120.0,Sales,,,,isweeney@hotmail.com,99999,10.0,15.0,100.0,Pending, 
1685,Steven Cordova,56.0,Finance,Kannur,41667.0,20-07-2020,danielgonzalez@yahoo.com,6297449932,3.0,15.0,45.0,active,Good
1686,Michael Burke,120.0,Sales,Kochi,56326.0,2019/11/05,,,4.0,,,active, 
1687,Joseph Walton,120.0,Finance,Calicut,35565.0,2021/11/06,invalidemail.com,,4.0,20.0,35.0,ACTIVE,Needs Improvement
1688,Teresa Anderson,-5.0,HR,Kochi,67017.0,2019/08/14,brandonnguyen@green.org,,1.0,15.0,35.0,Active,Top Performer
1689,Chad Massey,-5.0,,Thrissur,,28-10-2018,,99999,1.0,5.0,,,
170,Kathleen Lewis,-5.0,Support,Thrissur,86747.0,,bmarshall@garcia.com,0880464359,10.0,20.0,,,Needs Improvement
1691,Cynthia Diaz,,Sales,Kannur,,25-02-2022,johnsonjacob@yahoo.com,4020673805,2.0,5.0,40.0,ACTIVE,
1692,Jaime Best,,Finance,,61927.0,21-10-2024,tracy61@hernandez.com,99999,10.0,10.0,35.0,active,
1693,Mathew Ryan,,Sales,Kochi,80966.0,2025/11/05,invalidemail.com,6481562797,2.0,-10.0,,Inactive,Needs Improvement
1694,Wanda Griffin,,HR,,35784.0,01-07-2019,hdavidson@gmail.com,99999,4.0,10.0,100.0,Active,Good
1695,Mrs. Cheryl Campos,,Marketing,Kochi,24076.0,06-08-2018,wendy31@gmail.com,,2.0,15.0,40.0,ACTIVE,
1696,Megan Taylor,-5.0,Support,Trivandrum,33301.0,2024/06/19,lewisbrian@foley.org,9234442440,3.0,10.0,,active,Top Performer
1697,Amanda Moreno,-5.0,IT,Calicut,57052.0,2023/02/14,milesglen@sosa.com,,1.0,-10.0,,Pending,Needs Improvement
1698,Gloria Nichols,120.0,HR,Thrissur,80069.0,2023/07/26,joshuasimon@holloway.com,99999,4.0,5.0,45.0,,Needs Improvement
1699,Michelle Davies,56.0,Finance,Kannur,,2024/11/10,newmanalison@shepherd.com,99999,10.0,10.0,100.0,ACTIVE,Good
1700,Maria Fisher,,IT,,,,,99999,2.0,15.0,50.0,Pending,
107,John Chavez,120.0,Support,Calicut,,18-04-2023,invalidemail.com,5746491831,,20.0,50.0,ACTIVE,Needs Improvement
81,Todd Pearson,,Support,,57034.0,,blevinsricky@cantu.com,99999,3.0,10.0,100.0,Pending,
1703,Kristin Williams,46.0,IT,,89896.0,,sperry@hotmail.com,99999,5.0,20.0,,,Needs Improvement
1704,David Gonzalez,34.0,Sales,Kannur,,,,5421570259,,20.0,35.0,Active,Needs Improvement
67,Michael Hicks,-5.0,Support,Calicut,,14-06-2024,christopherharris@gmail.com,99999,5.0,,50.0,active, 
1706,Donald Alvarado,,Sales,Calicut,,07-01-2023,invalidemail.com,99999,10.0,10.0,,Pending,
1707,Angela Hubbard,120.0,Finance,,70017.0,2018/05/24,christopherjohnson@green.net,4024805327,5.0,5.0,50.0,Inactive, 
1708,Elizabeth Pierce,,Support,Kannur,307309.0,,invalidemail.com,,3.0,,50.0,Active, 
1709,Laura Cook,120.0,HR,Thrissur,,03-11-2025,renee00@morris.com,3183384352,4.0,5.0,40.0,Pending, 
1710,Aaron Davis,57.0,,,50361.0,21-12-2019,coopermary@robinson.com,4911817927,2.0,15.0,45.0,Inactive,
1711,Cindy Young,38.0,,Thrissur,44885.0,,,99999,1.0,-10.0,35.0,Active,
1712,Dr. Selena Lawrence,-5.0,Sales,Trivandrum,82700.0,,,,5.0,-10.0,100.0,Active,Good
78,Matthew Deleon,46.0,IT,Thrissur,24233.0,07-02-2023,,2775520465,5.0,,35.0,Inactive,Top Performer
1714,Lee Carter,120.0,HR,Kochi,,08-09-2024,invalidemail.com,5872778915,1.0,20.0,35.0,,
1715,Breanna Jackson,-5.0,Sales,Kochi,,2019/09/14,invalidemail.com,6162359509,10.0,-10.0,35.0,active,Good
1716,Brandon Baldwin,,Finance,Kannur,30813.0,,robert13@fox-lawrence.com,9647052804,5.0,,100.0,Active,Top Performer
1717,Kenneth Carroll,,IT,,,31-08-2019,,6038818729,4.0,20.0,,Pending,
1718,Kimberly Phillips,35.0,Sales,,67881.0,2018/08/19,invalidemail.com,,1.0,-10.0,50.0,Active, 
1719,Maria Lopez,23.0,Support,Calicut,55521.0,26-10-2018,invalidemail.com,0913068810,3.0,5.0,50.0,ACTIVE,
1720,Nancy Anderson,,Finance,Calicut,71283.0,,invalidemail.com,,3.0,5.0,35.0,Inactive,Top Performer
1721,Rebecca Bennett,120.0,IT,Kannur,26520.0,,invalidemail.com,,5.0,,40.0,Active,Good
1722,Vincent Cook,,Finance,Trivandrum,,,invalidemail.com,8729088647,10.0,10.0,50.0,,Good
1723,Jessica Cox,120.0,Sales,Trivandrum,77727.0,2023/12/07,kimberly35@yahoo.com,99999,1.0,-10.0,35.0,Active,Top Performer
420,Nicole Hughes,-5.0,,Calicut,53973.0,2025/09/09,mckinneyashlee@rose-lewis.com,,5.0,20.0,35.0,Active,Good
1725,Nicole Hunter,,Marketing,Calicut,25732.0,06-03-2024,invalidemail.com,99999,2.0,10.0,,,Good
1726,Bruce Brock,,HR,Calicut,33953.0,,zmiller@yahoo.com,99999,1.0,,45.0,active,Top Performer
1727,Jason Oneal,22.0,Finance,Kochi,64912.0,21-06-2025,,,3.0,20.0,,Active,Needs Improvement
1728,Stephanie Campbell,42.0,,,31340.0,2024/07/22,wcraig@roberts-smith.com,99999,10.0,20.0,40.0,Inactive, 
1729,Ronnie Holmes,-5.0,Marketing,Kochi,,,invalidemail.com,,2.0,5.0,40.0,ACTIVE,Good
